domainID,dateShipped,shipmentID,senderID,sentTo,shipmentService,shipmentMethod,trackingNumber,quarantineStatus,sampleID,sampleCode,sampleClass,sampleType,namedlocation,collectdate,,,SIRFER ID
D08,3/26/25,D082025032692651637,pettyk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880082799243,N,BBC.DELA052555.2024.1-2.POOL.CN,A00000461029,bbc_chemistryPooling_in.cnSampleID,standardSample,DELA_052.basePlot.bbc,2024-07-18T09:02,,,25-096.89
D08,3/26/25,D082025032692651637,pettyk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880082799243,N,BBC.DELA052555.2024.2-10.POOL.CN,A00000461019,bbc_chemistryPooling_in.cnSampleID,standardSample,DELA_052.basePlot.bbc,2024-07-18T09:02,,,25-096.90
D08,3/26/25,D082025032692651637,pettyk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880082799243,N,BBC.DELA053692.2024.0-1.POOL.CN,A00000461009,bbc_chemistryPooling_in.cnSampleID,toxicodendronPossible,DELA_053.basePlot.bbc,2024-07-23T09:51,,,25-096.91
D08,3/26/25,D082025032692651637,pettyk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880082799243,N,BBC.DELA053692.2024.1-2.POOL.CN,A00000460999,bbc_chemistryPooling_in.cnSampleID,toxicodendronPossible,DELA_053.basePlot.bbc,2024-07-23T09:51,,,25-096.92
D08,3/26/25,D082025032692651637,pettyk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880082799243,N,BBC.DELA053692.2024.2-10.POOL.CN,A00000460989,bbc_chemistryPooling_in.cnSampleID,toxicodendronPossible,DELA_053.basePlot.bbc,2024-07-23T09:51,,,25-096.93
D08,3/26/25,D082025032692651637,pettyk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880082799243,N,BBC.DELA053781.2024.0-1.POOL.CN,A00000460971,bbc_chemistryPooling_in.cnSampleID,toxicodendronPossible,DELA_053.basePlot.bbc,2024-07-23T10:13,,,25-096.94
D08,3/26/25,D082025032692651637,pettyk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880082799243,N,BBC.DELA053781.2024.1-2.POOL.CN,A00000460981,bbc_chemistryPooling_in.cnSampleID,toxicodendronPossible,DELA_053.basePlot.bbc,2024-07-23T10:13,,,25-096.95
D08,3/26/25,D082025032692651637,pettyk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880082799243,N,BBC.DELA053781.2024.2-10.POOL.CN,A00000461247,bbc_chemistryPooling_in.cnSampleID,toxicodendronPossible,DELA_053.basePlot.bbc,2024-07-23T10:13,,,25-096.96
D08,3/26/25,D082025032692651637,pettyk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880082799243,N,BBC.DELA054135.2024.0-1.POOL.CN,A00000461237,bbc_chemistryPooling_in.cnSampleID,toxicodendronPossible,DELA_054.basePlot.bbc,2024-07-17T12:22,,,25-096.97
D08,3/26/25,D082025032692651637,pettyk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880082799243,N,BBC.DELA054135.2024.1-2.POOL.CN,A00000461227,bbc_chemistryPooling_in.cnSampleID,toxicodendronPossible,DELA_054.basePlot.bbc,2024-07-17T12:22,,,25-096.98
D08,3/26/25,D082025032692651637,pettyk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880082799243,N,BBC.DELA054135.2024.2-10.POOL.CN,A00000461028,bbc_chemistryPooling_in.cnSampleID,toxicodendronPossible,DELA_054.basePlot.bbc,2024-07-17T12:22,,,25-096.99
D08,3/26/25,D082025032692651637,pettyk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880082799243,N,BBC.DELA054678.2024.0-1.POOL.CN,A00000461018,bbc_chemistryPooling_in.cnSampleID,standardSample,DELA_054.basePlot.bbc,2024-07-17T12:32,,,25-096.100
D08,3/26/25,D082025032692651637,pettyk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880082799243,N,BBC.DELA054678.2024.1-2.POOL.CN,A00000461008,bbc_chemistryPooling_in.cnSampleID,standardSample,DELA_054.basePlot.bbc,2024-07-17T12:32,,,25-096.101
D08,3/26/25,D082025032692651637,pettyk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880082799243,N,BBC.DELA054678.2024.2-10.POOL.CN,A00000460998,bbc_chemistryPooling_in.cnSampleID,standardSample,DELA_054.basePlot.bbc,2024-07-17T12:32,,,25-096.102
D08,3/26/25,D082025032692651637,pettyk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880082799243,N,BBC.DELA055602.2024.0-1.POOL.CN,A00000460988,bbc_chemistryPooling_in.cnSampleID,toxicodendronPossible,DELA_055.basePlot.bbc,2024-07-17T08:47,,,25-096.103
D08,3/26/25,D082025032692651637,pettyk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880082799243,N,BBC.DELA055602.2024.1-2.POOL.CN,A00000460970,bbc_chemistryPooling_in.cnSampleID,toxicodendronPossible,DELA_055.basePlot.bbc,2024-07-17T08:47,,,25-096.104
D08,3/26/25,D082025032692651637,pettyk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880082799243,N,BBC.DELA055602.2024.2-10.POOL.CN,A00000460964,bbc_chemistryPooling_in.cnSampleID,toxicodendronPossible,DELA_055.basePlot.bbc,2024-07-17T08:47,,,25-096.105
D08,3/26/25,D082025032692651637,pettyk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880082799243,N,BBC.DELA055806.2024.0-1.POOL.CN,A00000461246,bbc_chemistryPooling_in.cnSampleID,standardSample,DELA_055.basePlot.bbc,2024-07-17T09:03,,,25-096.106
D08,3/26/25,D082025032692651637,pettyk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880082799243,N,BBC.DELA055806.2024.1-2.POOL.CN,A00000461236,bbc_chemistryPooling_in.cnSampleID,standardSample,DELA_055.basePlot.bbc,2024-07-17T09:03,,,25-096.107
D08,3/26/25,D082025032692651637,pettyk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880082799243,N,BBC.DELA055806.2024.2-10.POOL.CN,A00000461226,bbc_chemistryPooling_in.cnSampleID,standardSample,DELA_055.basePlot.bbc,2024-07-17T09:03,,,25-096.108
D08,3/26/25,D082025032692651637,pettyk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880082799243,N,BBC.DELA056643.2024.0-1.POOL.CN,A00000461027,bbc_chemistryPooling_in.cnSampleID,toxicodendronPossible,DELA_056.basePlot.bbc,2024-07-22T09:50,,,25-096.109
D08,3/26/25,D082025032692651637,pettyk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880082799243,N,BBC.DELA056643.2024.1-2.POOL.CN,A00000461017,bbc_chemistryPooling_in.cnSampleID,toxicodendronPossible,DELA_056.basePlot.bbc,2024-07-22T09:50,,,25-096.110
D08,3/26/25,D082025032692651637,pettyk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880082799243,N,BBC.DELA056643.2024.2-10.POOL.CN,A00000461007,bbc_chemistryPooling_in.cnSampleID,toxicodendronPossible,DELA_056.basePlot.bbc,2024-07-22T09:50,,,25-096.111
D08,3/26/25,D082025032692651637,pettyk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880082799243,N,BBC.DELA056851.2024.0-1.POOL.CN,A00000460997,bbc_chemistryPooling_in.cnSampleID,toxicodendronPossible,DELA_056.basePlot.bbc,2024-07-22T10:04,,,25-096.112
D08,3/26/25,D082025032692651637,pettyk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880082799243,N,BBC.DELA056851.2024.1-2.POOL.CN,A00000460987,bbc_chemistryPooling_in.cnSampleID,toxicodendronPossible,DELA_056.basePlot.bbc,2024-07-22T10:04,,,25-096.113
D08,3/26/25,D082025032692651637,pettyk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880082799243,N,BBC.DELA056851.2024.2-10.POOL.CN,A00000460969,bbc_chemistryPooling_in.cnSampleID,toxicodendronPossible,DELA_056.basePlot.bbc,2024-07-22T10:04,,,25-096.114
D08,3/26/25,D082025032692651637,pettyk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880082799243,N,BBC.DELA059363.2024.0-1.POOL.CN,A00000460963,bbc_chemistryPooling_in.cnSampleID,toxicodendronPossible,DELA_059.basePlot.bbc,2024-07-23T12:34,,,25-096.115
D08,3/26/25,D082025032692651637,pettyk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880082799243,N,BBC.DELA059363.2024.1-2.POOL.CN,A00000461245,bbc_chemistryPooling_in.cnSampleID,toxicodendronPossible,DELA_059.basePlot.bbc,2024-07-23T12:34,,,25-096.116
D08,3/26/25,D082025032692651637,pettyk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880082799243,N,BBC.DELA059363.2024.2-10.POOL.CN,A00000461235,bbc_chemistryPooling_in.cnSampleID,toxicodendronPossible,DELA_059.basePlot.bbc,2024-07-23T12:34,,,25-096.117
D08,3/26/25,D082025032692651637,pettyk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880082799243,N,BBC.DELA059653.2024.0-1.POOL.CN,A00000461225,bbc_chemistryPooling_in.cnSampleID,toxicodendronPossible,DELA_059.basePlot.bbc,2024-07-23T12:18,,,25-096.118
D08,3/26/25,D082025032692651637,pettyk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880082799243,N,BBC.DELA059653.2024.1-2.POOL.CN,A00000461026,bbc_chemistryPooling_in.cnSampleID,toxicodendronPossible,DELA_059.basePlot.bbc,2024-07-23T12:18,,,25-096.119
D08,3/26/25,D082025032692651637,pettyk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880082799243,N,BBC.DELA059653.2024.2-10.POOL.CN,A00000461016,bbc_chemistryPooling_in.cnSampleID,toxicodendronPossible,DELA_059.basePlot.bbc,2024-07-23T12:18,,,25-096.120
