domainID,dateShipped,shipmentID,senderID,sentTo,shipmentService,shipmentMethod,trackingNumber,quarantineStatus,sampleID,sampleCode,sampleClass,sampleType,namedlocation,collectdate,,,SIRFER ID
D05,3/31/25,D0520250327160403804,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880127084836 ,N,BBC.UNDE058316.2024.1-2.POOL.CN,A00000441152,bbc_chemistryPooling_in.cnSampleID,standardSample,UNDE_058.basePlot.bbc,2024-08-14T09:45,,,25-099.86
D05,3/31/25,D0520250327160403804,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880127084836 ,N,BBC.UNDE058316.2024.2-10.POOL.CN,A00000441153,bbc_chemistryPooling_in.cnSampleID,standardSample,UNDE_058.basePlot.bbc,2024-08-14T09:45,,,25-099.87
D05,3/31/25,D0520250327160403804,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880127084836 ,N,BBC.UNDE058948.2024.0-1.POOL.CN,A00000441154,bbc_chemistryPooling_in.cnSampleID,standardSample,UNDE_058.basePlot.bbc,2024-08-14T09:13,,,25-099.88
D05,3/31/25,D0520250327160403804,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880127084836 ,N,BBC.UNDE058948.2024.1-2.POOL.CN,A00000441155,bbc_chemistryPooling_in.cnSampleID,standardSample,UNDE_058.basePlot.bbc,2024-08-14T09:13,,,25-099.89
D05,3/31/25,D0520250327160403804,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880127084836 ,N,BBC.UNDE058948.2024.2-10.POOL.CN,A00000441156,bbc_chemistryPooling_in.cnSampleID,standardSample,UNDE_058.basePlot.bbc,2024-08-14T09:13,,,25-099.90
D05,3/31/25,D0520250327160403804,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880127084836 ,N,BBC.UNDE059275.2024.0-1.POOL.CN,A00000441120,bbc_chemistryPooling_in.cnSampleID,standardSample,UNDE_059.basePlot.bbc,2024-08-26T14:35,,,25-099.91
D05,3/31/25,D0520250327160403804,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880127084836 ,N,BBC.UNDE059275.2024.1-2.POOL.CN,A00000441121,bbc_chemistryPooling_in.cnSampleID,standardSample,UNDE_059.basePlot.bbc,2024-08-26T14:35,,,25-099.92
D05,3/31/25,D0520250327160403804,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880127084836 ,N,BBC.UNDE059275.2024.2-10.POOL.CN,A00000441157,bbc_chemistryPooling_in.cnSampleID,standardSample,UNDE_059.basePlot.bbc,2024-08-26T14:35,,,25-099.93
D05,3/31/25,D0520250327160403804,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880127084836 ,N,BBC.UNDE059704.2024.0-1.POOL.CN,A00000441158,bbc_chemistryPooling_in.cnSampleID,standardSample,UNDE_059.basePlot.bbc,2024-08-26T15:03,,,25-099.94
D05,3/31/25,D0520250327160403804,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880127084836 ,N,BBC.UNDE059704.2024.1-2.POOL.CN,A00000441122,bbc_chemistryPooling_in.cnSampleID,standardSample,UNDE_059.basePlot.bbc,2024-08-26T15:03,,,25-099.95
D05,3/31/25,D0520250327160403804,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880127084836 ,N,BBC.UNDE059704.2024.2-10.POOL.CN,A00000441159,bbc_chemistryPooling_in.cnSampleID,standardSample,UNDE_059.basePlot.bbc,2024-08-26T15:03,,,25-099.96
D05,3/31/25,D0520250327160403804,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880127084836 ,N,BBC.UNDE060024.2024.0-1.POOL.CN,A00000441160,bbc_chemistryPooling_in.cnSampleID,standardSample,UNDE_060.basePlot.bbc,2024-08-14T11:17,,,25-099.97
D05,3/31/25,D0520250327160403804,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880127084836 ,N,BBC.UNDE060024.2024.1-2.POOL.CN,A00000441123,bbc_chemistryPooling_in.cnSampleID,standardSample,UNDE_060.basePlot.bbc,2024-08-14T11:17,,,25-099.98
D05,3/31/25,D0520250327160403804,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880127084836 ,N,BBC.UNDE060024.2024.2-10.POOL.CN,A00000441124,bbc_chemistryPooling_in.cnSampleID,standardSample,UNDE_060.basePlot.bbc,2024-08-14T11:17,,,25-099.99
D05,3/31/25,D0520250327160403804,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880127084836 ,N,BBC.UNDE060260.2024.0-1.POOL.CN,A00000441125,bbc_chemistryPooling_in.cnSampleID,standardSample,UNDE_060.basePlot.bbc,2024-08-14T11:40,,,25-099.100
D05,3/31/25,D0520250327160403804,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880127084836 ,N,BBC.UNDE060260.2024.1-2.POOL.CN,A00000441126,bbc_chemistryPooling_in.cnSampleID,standardSample,UNDE_060.basePlot.bbc,2024-08-14T11:40,,,25-099.101
D05,3/31/25,D0520250327160403804,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880127084836 ,N,BBC.UNDE060260.2024.2-10.POOL.CN,A00000441127,bbc_chemistryPooling_in.cnSampleID,standardSample,UNDE_060.basePlot.bbc,2024-08-14T11:40,,,25-099.102
D05,3/31/25,D0520250327160403804,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880127084836 ,N,BBC.UNDE061316.2024.0-1.POOL.CN,A00000441161,bbc_chemistryPooling_in.cnSampleID,standardSample,UNDE_061.basePlot.bbc,2024-08-27T14:13,,,25-099.103
D05,3/31/25,D0520250327160403804,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880127084836 ,N,BBC.UNDE061316.2024.1-2.POOL.CN,A00000441162,bbc_chemistryPooling_in.cnSampleID,standardSample,UNDE_061.basePlot.bbc,2024-08-27T14:13,,,25-099.104
D05,3/31/25,D0520250327160403804,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880127084836 ,N,BBC.UNDE061316.2024.2-10.POOL.CN,A00000441163,bbc_chemistryPooling_in.cnSampleID,standardSample,UNDE_061.basePlot.bbc,2024-08-27T14:13,,,25-099.105
D05,3/31/25,D0520250327160403804,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880127084836 ,N,BBC.UNDE061867.2024.0-1.POOL.CN,A00000441164,bbc_chemistryPooling_in.cnSampleID,standardSample,UNDE_061.basePlot.bbc,2024-08-27T13:48,,,25-099.106
D05,3/31/25,D0520250327160403804,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880127084836 ,N,BBC.UNDE061867.2024.1-2.POOL.CN,A00000441128,bbc_chemistryPooling_in.cnSampleID,standardSample,UNDE_061.basePlot.bbc,2024-08-27T13:48,,,25-099.107
D05,3/31/25,D0520250327160403804,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880127084836 ,N,BBC.UNDE061867.2024.2-10.POOL.CN,A00000441129,bbc_chemistryPooling_in.cnSampleID,standardSample,UNDE_061.basePlot.bbc,2024-08-27T13:48,,,25-099.108
D05,3/31/25,D0520250327160403804,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880127084836 ,N,BBC.UNDE065028.2024.0-1.POOL.CN,A00000441165,bbc_chemistryPooling_in.cnSampleID,standardSample,UNDE_065.basePlot.bbc,2024-08-27T15:04,,,25-099.109
D05,3/31/25,D0520250327160403804,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880127084836 ,N,BBC.UNDE065028.2024.1-2.POOL.CN,A00000441130,bbc_chemistryPooling_in.cnSampleID,standardSample,UNDE_065.basePlot.bbc,2024-08-27T15:04,,,25-099.110
D05,3/31/25,D0520250327160403804,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880127084836 ,N,BBC.UNDE065028.2024.2-10.POOL.CN,A00000441166,bbc_chemistryPooling_in.cnSampleID,standardSample,UNDE_065.basePlot.bbc,2024-08-27T15:04,,,25-099.111
D05,3/31/25,D0520250327160403804,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880127084836 ,N,BBC.UNDE065358.2024.0-1.POOL.CN,A00000441167,bbc_chemistryPooling_in.cnSampleID,standardSample,UNDE_065.basePlot.bbc,2024-08-27T14:49,,,25-099.112
D05,3/31/25,D0520250327160403804,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880127084836 ,N,BBC.UNDE065358.2024.1-2.POOL.CN,A00000441168,bbc_chemistryPooling_in.cnSampleID,standardSample,UNDE_065.basePlot.bbc,2024-08-27T14:49,,,25-099.113
D05,3/31/25,D0520250327160403804,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880127084836 ,N,BBC.UNDE065358.2024.2-10.POOL.CN,A00000441169,bbc_chemistryPooling_in.cnSampleID,standardSample,UNDE_065.basePlot.bbc,2024-08-27T14:49,,,25-099.114
D05,3/31/25,D0520250327160403804,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880127084836 ,N,BBC.UNDE078200.2024.0-1.POOL.CN,A00000441170,bbc_chemistryPooling_in.cnSampleID,standardSample,UNDE_078.basePlot.bbc,2024-08-26T09:43,,,25-099.115
D05,3/31/25,D0520250327160403804,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880127084836 ,N,BBC.UNDE078200.2024.1-2.POOL.CN,A00000441131,bbc_chemistryPooling_in.cnSampleID,standardSample,UNDE_078.basePlot.bbc,2024-08-26T09:43,,,25-099.116
D05,3/31/25,D0520250327160403804,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880127084836 ,N,BBC.UNDE078200.2024.2-10.POOL.CN,A00000441171,bbc_chemistryPooling_in.cnSampleID,standardSample,UNDE_078.basePlot.bbc,2024-08-26T09:43,,,25-099.117
D05,3/31/25,D0520250327160403804,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880127084836 ,N,BBC.UNDE078614.2024.0-1.POOL.CN,A00000441172,bbc_chemistryPooling_in.cnSampleID,standardSample,UNDE_078.basePlot.bbc,2024-08-26T10:05,,,25-099.118
D05,3/31/25,D0520250327160403804,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880127084836 ,N,BBC.UNDE078614.2024.1-2.POOL.CN,A00000441132,bbc_chemistryPooling_in.cnSampleID,standardSample,UNDE_078.basePlot.bbc,2024-08-26T10:05,,,25-099.119
D05,3/31/25,D0520250327160403804,karpiesiuk@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 880127084836 ,N,BBC.UNDE078614.2024.2-10.POOL.CN,A00000441173,bbc_chemistryPooling_in.cnSampleID,standardSample,UNDE_078.basePlot.bbc,2024-08-26T10:05,,,25-099.120
