domainID,dateShipped,shipmentID,senderID,sentTo,shipmentService,shipmentMethod,trackingNumber,quarantineStatus,containerID,containerLocation,sampleID,sampleCode,sampleClass,sampleType,namedlocation,collectdate,,,SIRFER ID
D14,7/10/26,D1420260709112845987,hoogenboomj@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 874180627224,N,A00000496333,I4,BBC.SRER057350.2025.1-2.POOL.CN,B00000183885,bbc_chemistryPooling_in.cnSampleID,standardSample,SRER_057.basePlot.bbc,2025-09-02T07:40,,,26-204.84
D14,7/10/26,D1420260709112845987,hoogenboomj@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 874180627224,N,A00000496333,I5,BBC.SRER057350.2025.2-10.POOL.CN,B00000184014,bbc_chemistryPooling_in.cnSampleID,standardSample,SRER_057.basePlot.bbc,2025-09-02T07:40,,,26-204.85
D14,7/10/26,D1420260709112845987,hoogenboomj@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 874180627224,N,A00000496333,I6,BBC.SRER057919.2025.0-1.POOL.CN,B00000183869,bbc_chemistryPooling_in.cnSampleID,standardSample,SRER_057.basePlot.bbc,2025-09-02T08:02,,,26-204.86
D14,7/10/26,D1420260709112845987,hoogenboomj@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 874180627224,N,A00000496333,I7,BBC.SRER057919.2025.1-2.POOL.CN,A00000496290,bbc_chemistryPooling_in.cnSampleID,standardSample,SRER_057.basePlot.bbc,2025-09-02T08:02,,,26-204.87
D14,7/10/26,D1420260709112845987,hoogenboomj@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 874180627224,N,A00000496333,I8,BBC.SRER057919.2025.2-10.POOL.CN,A00000496307,bbc_chemistryPooling_in.cnSampleID,standardSample,SRER_057.basePlot.bbc,2025-09-02T08:02,,,26-204.88
D14,7/10/26,D1420260709112845987,hoogenboomj@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 874180627224,N,A00000496333,I9,BBC.SRER058416.2025.0-1.POOL.CN,A00000496265,bbc_chemistryPooling_in.cnSampleID,standardSample,SRER_058.basePlot.bbc,2025-09-03T09:45,,,26-204.89
D14,7/10/26,D1420260709112845987,hoogenboomj@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 874180627224,N,A00000496333,J1,BBC.SRER058416.2025.2-10.POOL.CN,A00000496326,bbc_chemistryPooling_in.cnSampleID,standardSample,SRER_058.basePlot.bbc,2025-09-03T09:45,,,26-204.90
D14,7/10/26,D1420260709112845987,hoogenboomj@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 874180627224,N,A00000496333,J10,BBC.SRER059960.2025.2-10.POOL.CN,A00000496292,bbc_chemistryPooling_in.cnSampleID,standardSample,SRER_059.basePlot.bbc,2025-09-03T10:19,,,26-204.91
D14,7/10/26,D1420260709112845987,hoogenboomj@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 874180627224,N,A00000496333,J2,BBC.SRER058864.2025.0-1.POOL.CN,A00000496327,bbc_chemistryPooling_in.cnSampleID,standardSample,SRER_058.basePlot.bbc,2025-09-03T09:18,,,26-204.92
D14,7/10/26,D1420260709112845987,hoogenboomj@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 874180627224,N,A00000496333,J3,BBC.SRER058864.2025.1-2.POOL.CN,A00000496308,bbc_chemistryPooling_in.cnSampleID,standardSample,SRER_058.basePlot.bbc,2025-09-03T09:18,,,26-204.93
D14,7/10/26,D1420260709112845987,hoogenboomj@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 874180627224,N,A00000496333,J4,BBC.SRER058864.2025.2-10.POOL.CN,A00000496328,bbc_chemistryPooling_in.cnSampleID,standardSample,SRER_058.basePlot.bbc,2025-09-03T09:18,,,26-204.94
D14,7/10/26,D1420260709112845987,hoogenboomj@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 874180627224,N,A00000496333,J5,BBC.SRER059080.2025.0-1.POOL.CN,A00000496312,bbc_chemistryPooling_in.cnSampleID,standardSample,SRER_059.basePlot.bbc,2025-09-03T10:39,,,26-204.95
D14,7/10/26,D1420260709112845987,hoogenboomj@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 874180627224,N,A00000496333,J6,BBC.SRER059080.2025.1-2.POOL.CN,A00000496309,bbc_chemistryPooling_in.cnSampleID,standardSample,SRER_059.basePlot.bbc,2025-09-03T10:39,,,26-204.96
D14,7/10/26,D1420260709112845987,hoogenboomj@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 874180627224,N,A00000496333,J7,BBC.SRER059080.2025.2-10.POOL.CN,A00000496310,bbc_chemistryPooling_in.cnSampleID,standardSample,SRER_059.basePlot.bbc,2025-09-03T10:39,,,26-204.97
D14,7/10/26,D1420260709112845987,hoogenboomj@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 874180627224,N,A00000496333,J8,BBC.SRER059960.2025.0-1.POOL.CN,A00000496311,bbc_chemistryPooling_in.cnSampleID,standardSample,SRER_059.basePlot.bbc,2025-09-03T10:19,,,26-204.98
D14,7/10/26,D1420260709112845987,hoogenboomj@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 874180627224,N,A00000496333,J9,BBC.SRER059960.2025.1-2.POOL.CN,A00000496291,bbc_chemistryPooling_in.cnSampleID,standardSample,SRER_059.basePlot.bbc,2025-09-03T10:19,,,26-204.99
